N1,N2,N10,N100
6308,1.87927,0.203283,0.559932,0.872303
6309,1.94522,0.652079,0.708611,1.10937
6310,1.65829,1.02601,0.926292,1.08315
6311,0.245383,0.644968,0.95819,0.97802
6312,0.197733,1.4014,1.57089,0.963416
6313,0.252939,0.77951,0.683758,0.984811
6314,0.503748,1.44364,0.568313,1.10127
6315,0.122829,0.338874,0.750795,0.891645
6316,2.61874,1.16297,0.853044,0.972123
6317,1.79634,2.89278,1.2529,1.1202
6318,0.0550089,0.501642,0.637363,1.05731
6319,0.862949,0.663237,0.716545,0.82438
6320,0.665498,0.353937,0.975712,0.884324
6321,0.410792,0.294262,0.785609,0.910097
6322,1.38793,0.102467,0.947316,0.909214
6323,1.42699,0.737895,1.21661,1.00135
6324,0.767437,1.15416,1.07905,0.910329
6325,0.453503,0.415602,0.898593,0.944961
6326,1.00779,0.627239,1.24135,1.13251
6327,0.831518,2.17628,1.02182,1.01139
6328,0.154546,0.886778,0.808063,0.940121
6329,0.0224728,0.204257,1.30483,0.945766
6330,0.637024,0.389538,0.640059,0.905266
6331,0.0147246,1.15373,0.912846,1.0607
6332,0.356146,0.0472871,1.32775,1.01333
6333,1.42356,1.61789,0.652854,1.0781
6334,1.23427,0.297762,0.794891,0.807948
6335,0.369062,1.8569,0.896613,0.965231
6336,1.69374,1.17764,1.50545,1.01989
6337,0.458417,0.741869,0.654411,1.1031
6338,1.03029,1.61827,0.895976,0.984942
6339,4.54336,0.334684,0.574769,1.17635
6340,1.20769,0.824125,0.634566,1.05921
6341,2.73924,1.49959,1.37928,1.0124
6342,1.02726,1.93412,0.72585,0.906269
6343,1.12152,1.7225,0.976636,0.854255
6344,0.093733,2.25797,1.24445,0.926376
6345,0.000984694,1.27832,0.987413,1.09968
6346,0.130742,0.269484,1.25017,1.09202
6347,1.6466,1.95302,1.07817,1.10732
6348,2.51116,0.516414,0.711599,0.856608
6349,0.234045,0.770254,0.654071,1.00724
6350,2.12348,0.973389,0.73983,1.0366
6351,3.29625,0.505431,0.654311,1.02248
6352,3.06149,0.69085,0.452953,0.944273
6353,0.540866,0.54752,1.22648,0.958624
6354,0.0575715,0.965099,1.18668,1.11037
6355,0.531402,0.752792,0.968892,0.942378
6356,1.20937,2.7048,0.384769,0.985431
6357,1.32601,0.698075,0.465354,0.893649
6358,1.69184,0.0788938,1.07819,0.916573
6359,0.641717,1.43512,1.16465,1.10276
6360,0.190051,0.863445,1.27295,1.01942
6361,0.250084,0.770897,1.14402,1.20224
6362,0.826761,0.619936,0.871534,0.952656
6363,0.10173,0.205326,0.339949,0.893165
6364,0.3885,0.816903,1.20526,1.04989
6365,0.313753,0.786745,0.453512,1.09043
6366,1.97563,0.551205,1.13994,1.12509
6367,0.12906,0.285311,1.01817,0.850657
6368,0.21603,1.52452,0.941245,0.943398
6369,1.09919,1.10132,1.32223,1.12888
6370,0.519573,0.877612,0.62535,1.0029
6371,1.03243,1.04765,1.34624,0.961506
6372,0.0673575,0.321549,0.923343,0.761561
6373,0.441485,0.0165406,0.508734,1.05977
6374,0.290038,0.365743,0.610809,0.973126
6375,0.365287,1.1288,1.13391,1.06028
6376,1.58875,0.343673,0.962372,0.831473
6377,0.831249,0.486832,0.537159,1.09595
6378,1.14872,0.341422,0.772326,0.955141
6379,0.562958,1.46876,1.03659,0.879074
6380,2.75394,0.315535,1.07966,1.01822
6381,0.549434,0.28353,0.725817,1.14621
6382,1.20216,0.178064,0.674342,1.05932
6383,1.04713,0.557612,0.642729,0.994574
6384,0.0994075,0.901197,1.5571,1.07686
6385,0.207623,0.57443,1.08357,0.832472
6386,0.105093,3.20785,0.887021,0.970135
6387,1.32035,1.93954,1.13035,0.958558
6388,0.36101,2.28502,1.41599,1.22955
6389,0.854325,0.437256,0.953553,0.971287
6390,3.29022,2.06108,1.12043,0.985979
6391,0.0686457,0.434548,0.336822,0.955021
6392,1.17392,0.819238,0.997696,0.969379
6393,0.460601,0.799182,1.03761,1.01986
6394,0.222361,0.481602,0.932691,0.890785
6395,1.63986,0.961595,0.616451,0.832979
6396,0.0431561,0.525491,1.25774,0.890699
6397,0.172736,2.53924,0.886492,1.04697
6398,0.982766,0.616547,0.543516,1.10989
6399,3.23367,2.36554,0.941559,1.01343
6400,1.39426,0.633535,0.807578,1.14637
6401,0.578456,2.55262,0.914982,1.00113
6402,0.106424,0.884398,0.681517,1.0327
6403,0.0755742,0.147974,0.715905,0.92288
6404,0.547864,0.518214,0.925795,0.942663
6405,0.374745,0.961707,1.11268,0.883892
6406,2.81069,0.383604,1.20298,0.939415
6407,0.040159,0.115661,1.37955,0.896727
6408,1.05556,1.14639,1.21804,0.709388
6409,0.0637855,1.15892,0.586309,1.03426
6410,1.31034,0.711475,1.28344,0.983992
6411,3.509,0.876283,0.495627,1.07632
6412,0.546983,2.26755,1.19011,0.925285
6413,2.09425,0.380716,1.12232,0.893747
6414,0.586557,1.58071,0.729225,1.02874
6415,0.589307,1.27871,0.979757,1.13689
6416,0.531484,0.452332,1.0679,1.00306
6417,0.47599,1.88711,0.783891,1.08486
6418,0.374433,0.920927,0.823252,1.06965
6419,1.00477,0.69718,0.990938,0.900509
6420,0.661861,0.734169,1.09139,1.00961
6421,0.106072,0.341664,0.437201,1.0854
6422,0.294616,0.578063,1.13267,0.954902
6423,0.682324,1.49736,0.733461,0.846537
6424,1.00663,1.14334,1.1845,1.02359
6425,0.162973,0.714297,1.56939,0.989449
6426,3.70229,0.400567,0.824243,0.845431
6427,1.17803,0.667562,0.918564,1.13009
6428,1.57331,0.828476,0.777609,0.995453
6429,0.845528,1.40003,0.936489,1.09086
6430,0.542442,1.62325,1.25035,1.03604
6431,0.46038,1.95876,1.21729,0.955985
6432,2.05729,0.966546,0.603304,1.22919
6433,1.61975,1.65456,0.667153,1.14575
6434,1.24648,0.209511,0.604555,0.811136
6435,2.95108,1.47019,0.917267,0.926557
6436,0.0727996,1.05342,1.6607,0.943588
6437,1.33555,0.967797,0.641549,1.1064
6438,0.68614,0.181498,0.785541,0.766027
6439,0.898489,0.0827125,1.22551,0.906042
6440,0.605094,2.06449,1.01572,1.07801
6441,0.589041,0.39946,1.1209,1.06301
6442,1.06934,1.21227,0.780513,0.904421
6443,1.17375,1.37799,0.634094,1.07001
6444,1.01591,0.452856,1.53359,0.820299
6445,0.334186,0.823062,1.174,1.22188
6446,1.21845,0.280291,1.20056,0.986173
6447,0.0515725,1.08015,0.735272,1.04988
6448,1.06663,0.82273,1.02035,0.900451
6449,0.0376152,1.14778,0.734522,1.00939
6450,1.03799,2.01712,0.943184,1.12091
6451,1.47564,1.73914,1.51939,1.08452
6452,4.83954,0.369656,0.976325,0.953805
6453,0.528965,0.520091,0.738069,1.00213
6454,0.388358,0.0457882,1.36255,0.94143
6455,1.07696,2.25758,1.22079,1.022
6456,1.65737,0.555938,0.648132,1.11197
6457,2.08773,0.962054,1.19104,0.940884
6458,0.490601,0.922718,1.06769,1.10383
6459,0.500651,0.418585,0.911531,1.1307
6460,0.727988,0.53768,1.06072,0.960369
6461,1.79807,1.76438,1.22644,0.990709
6462,1.88409,0.998011,0.951726,1.0391
6463,0.964067,1.4486,1.09839,0.90475
6464,0.582357,4.13965,0.741036,1.14318
6465,0.920677,0.8844,1.39074,1.05688
6466,0.204329,0.475361,0.960226,1.02532
6467,1.98336,0.380306,0.953749,0.872647
6468,0.117874,1.44191,1.44242,1.20207
6469,0.0239756,2.4926,0.64612,0.883708
6470,0.551884,1.23266,0.797492,0.928539
6471,0.474503,1.32577,0.618048,0.993718
6472,1.9511,0.598597,1.06515,0.936772
6473,1.48269,1.17785,0.371965,1.09564
6474,0.141612,0.665482,0.823976,0.885634
6475,0.236731,0.959239,0.554486,1.21662
6476,0.646853,0.280364,0.653889,0.887521
6477,1.57488,0.525649,1.28279,0.98879
6478,0.531118,0.486705,0.686293,0.948744
6479,0.172104,1.06257,0.662522,1.13321
6480,1.25603,0.152189,0.910007,1.06131
6481,2.97382,0.882881,1.13044,0.937577
6482,3.81074,1.90478,0.802363,0.883913
6483,1.58025,0.368615,0.898395,0.893288
6484,0.946089,0.741913,1.00522,0.954361
6485,3.05317,1.40335,1.19871,0.96665
6486,1.18475,0.448989,0.367969,1.00951
6487,3.21196,0.22488,1.60179,0.858739
6488,0.0694205,0.842534,2.14851,1.0147
6489,3.74087,2.40081,0.637257,1.05085
6490,0.542891,0.894923,0.57161,0.917525
6491,0.688963,1.65143,0.72825,0.841328
6492,1.04783,0.785617,0.673561,0.956997
6493,0.243532,1.42131,0.9163,1.15062
6494,0.288252,1.72339,1.20724,0.93932
6495,0.779567,0.770184,0.783886,0.994545
6496,0.137862,0.414839,0.90443,0.844477
6497,2.39769,3.02112,1.26687,0.844131
6498,0.6878,1.15922,1.09153,1.0327
6499,0.274978,0.902585,1.32504,0.92006
6500,0.869938,0.947458,1.03817,0.90293
6501,5.92567,0.613957,1.10838,0.951635
6502,2.05019,0.228921,0.82923,1.13606
6503,1.86331,2.46047,1.33784,0.797468
6504,0.84692,1.30046,1.50756,0.9335
6505,1.03401,0.612164,1.19754,1.03152
6506,3.78841,1.25922,0.376235,0.906554
6507,2.26014,0.976325,0.774646,1.00252
6508,1.06278,2.27958,1.11645,0.907531
6509,0.125876,0.84048,1.4246,0.954501
6510,0.655364,0.281062,1.26419,1.04159
6511,1.42576,0.755607,1.11432,1.08808
6512,0.76855,0.704239,1.00819,1.07482
6513,3.08752,0.40129,0.970311,0.922036
6514,0.106367,0.881225,0.727707,1.2467
6515,1.08077,1.07437,0.835186,1.20728
6516,0.285309,0.198757,0.707725,1.16838
6517,1.39159,1.54569,0.795543,1.06632
6518,0.636427,1.04597,1.01511,0.827973
6519,4.28072,0.741743,2.04391,1.14612
6520,1.42302,0.205889,0.785508,0.982175
6521,0.135323,0.976827,0.92867,0.96375
6522,3.06935,0.720825,1.21957,0.850991
6523,0.245813,1.48072,0.941807,1.19075
6524,2.19507,1.26669,1.19678,0.97477
6525,0.19774,1.33405,0.932676,1.24962
6526,1.16985,1.45196,1.30733,0.930458
6527,0.0533288,0.682176,1.34682,0.961652
6528,0.209032,0.197392,0.705679,1.00332
6529,2.27229,1.79959,1.84433,0.873736
6530,1.72233,1.17227,0.605668,1.07753
6531,1.67751,0.423354,1.39737,0.90115
6532,1.32208,0.14665,0.651037,0.988566
6533,0.155779,1.05208,0.980836,1.0598
6534,0.324829,1.63813,0.974695,0.994113
6535,0.321486,0.650842,2.06906,0.845173
6536,0.382353,1.08488,1.33145,1.05184
6537,1.45507,0.694803,0.489355,0.964071
6538,0.471505,0.681173,0.548078,0.880258
6539,0.850267,0.325132,1.15218,1.20642
6540,0.384074,0.425486,0.674118,0.913764
6541,1.13832,0.653802,0.64458,0.946202
6542,0.528977,1.20957,0.568671,0.921847
6543,1.01908,0.755821,0.98162,1.05699
6544,0.0621892,0.252797,1.11401,1.02438
6545,0.151144,0.731202,0.860465,1.11212
6546,0.353616,0.782189,1.10349,0.944891
6547,0.0283523,0.774842,0.877537,0.936926
6548,1.0738,1.38202,0.777515,1.0529
6549,0.497719,0.205499,1.4854,0.984557
6550,0.21417,3.48455,0.768958,0.952275
6551,0.174329,1.95488,0.689012,0.903052
6552,0.620814,2.14317,1.49623,0.86062
6553,0.00640476,1.31721,1.06318,1.09463
6554,0.0322766,1.19442,0.807417,0.883961
6555,2.24556,0.491326,0.935503,0.99492
6556,2.08007,0.0253774,1.09077,0.95227
6557,0.165167,0.830956,0.883221,1.08678
6558,0.537244,0.657381,1.23759,0.939625
6559,0.457762,1.8326,1.31033,0.928038
6560,1.54416,2.18845,1.21203,0.96823
6561,0.106539,1.12158,0.974312,0.996415
6562,1.44234,1.35622,1.20848,0.984814
6563,1.10299,1.34068,1.11835,0.921267
6564,0.634923,1.42708,0.820949,1.06651
6565,0.106129,0.518516,0.961126,1.03128
6566,1.30342,0.612139,0.727575,1.06504
6567,0.016471,0.462689,1.30478,0.965339
6568,0.855911,0.539924,0.46724,1.25878
6569,1.06375,2.78049,0.563053,1.03526
6570,0.543135,1.15667,0.872703,1.07929
6571,0.83363,1.36494,1.32262,1.02246
6572,0.044077,2.64242,0.996025,1.05958
6573,1.3783,0.614029,1.54795,1.01585
6574,1.92403,0.602718,0.912952,1.17802
6575,0.0677463,1.60355,1.03383,1.10771
6576,0.206166,0.648567,1.04037,1.03883
6577,2.49727,0.845818,0.858085,0.900516
6578,0.700152,0.435393,1.54612,0.97267
6579,1.23563,0.763247,0.806399,0.886395
6580,1.7724,0.460093,1.12958,1.13216
6581,1.44382,1.99195,0.447987,0.79509
6582,2.65609,0.853143,1.96645,0.871698
6583,0.38208,0.39661,1.40432,1.05428
6584,3.93943,1.33307,1.8986,0.922507
6585,1.17341,0.221621,1.19764,0.976323
6586,2.78803,0.608436,0.814164,1.2187
6587,0.375326,1.11908,1.1916,0.89833
6588,1.43556,0.151228,0.900565,0.890241
6589,1.62264,0.544175,1.30668,1.02483
6590,1.53876,0.230277,0.8715,1.10924
6591,2.54191,2.14632,0.773561,0.807781
6592,1.88769,0.509653,1.15547,0.965123
6593,0.0656839,0.566232,0.652523,1.01826
6594,1.18967,1.09184,1.41185,1.16495
6595,2.02079,1.31729,0.950163,0.989089
6596,2.51734,0.372481,1.55496,1.34322
6597,0.508835,2.0357,0.602698,0.956933
6598,0.0242045,1.50367,1.02426,0.946917
6599,0.182304,0.759624,0.736722,1.05193
6600,0.0908304,2.4929,0.496903,1.05852
6601,0.626359,1.11038,0.956075,1.00819
6602,4.45519,1.58833,1.40449,0.958936
6603,0.0502774,1.04218,0.629835,0.976486
6604,0.255075,0.366202,1.22122,1.08099
6605,0.915745,0.204787,0.831676,0.957526
6606,0.149898,0.102539,0.668108,0.999617
6607,1.14068,0.559458,0.638965,0.957547
6608,1.41719,0.420341,1.15787,0.967217
6609,4.01146,0.250966,1.48421,0.938401
6610,0.0532059,0.467357,0.860784,1.00053
6611,0.227649,0.445089,1.1793,1.29618
6612,0.0112131,0.581486,1.0236,1.00991
6613,0.818708,1.156,1.28993,0.985315
6614,0.861166,1.4604,1.31752,0.996343
6615,0.274646,0.458313,0.749979,1.18302
6616,0.955053,1.4995,0.721315,0.957794
6617,1.12184,0.184442,0.721707,0.970174
6618,0.137362,1.26331,1.1298,1.17361
6619,1.87793,0.697894,1.14575,0.981193
6620,1.16445,1.96302,0.669196,1.09351
6621,1.7237,2.11227,0.909093,0.911001
6622,1.03075,2.66836,0.856761,0.86257
6623,3.6577,0.78668,1.24753,1.16356
6624,0.570023,0.750334,1.05543,1.2081
6625,0.445046,2.27328,0.693921,0.957331
6626,0.185357,1.90204,0.873068,0.847088
6627,1.01299,0.476063,2.12143,0.962035
6628,0.179146,0.254987,0.812454,0.887443
6629,0.635845,0.349134,0.804096,1.24638
6630,0.605892,1.53653,1.08142,0.957566
6631,1.20455,0.168722,0.849204,0.995708
6632,0.159088,1.06283,0.743971,0.88276
6633,3.26264,0.885173,0.745298,0.97764
6634,3.64226,1.50348,0.526924,1.2088
6635,1.2894,1.10751,1.12591,1.0693
6636,2.14719,0.93036,0.662673,0.990093
6637,1.1364,1.5579,0.706413,0.933998
6638,1.42322,2.15828,0.825849,1.01029
6639,0.867237,0.213747,0.876178,0.814865
6640,0.846729,0.386058,1.06639,0.931375
6641,0.168424,0.256374,1.31742,1.05756
6642,0.00943057,2.68953,1.16053,1.28951
6643,0.347915,1.29007,0.646535,1.21143
6644,0.486362,1.79872,0.956508,1.12938
6645,0.755087,0.761972,0.972566,1.18159
6646,0.454066,0.810301,0.708735,1.03876
6647,0.138018,1.56198,0.755315,0.82861
6648,1.25263,1.60981,0.712416,0.929809
6649,0.753218,0.562921,1.16442,0.9353
6650,4.34264,1.37632,1.07689,0.877355
6651,0.537983,0.498243,1.03577,1.06327
6652,0.157969,3.64929,1.53021,0.892912
6653,0.241116,1.31369,1.06204,0.875618
6654,0.178895,1.50937,1.21902,1.01242
6655,2.50186,1.63877,1.00611,1.17644
6656,1.00422,0.217753,0.932365,1.15101
6657,0.00447274,0.158957,0.641424,1.0633
6658,0.540051,0.443869,1.01987,1.19488
6659,0.133424,1.26308,0.675707,1.0616
6660,0.124184,1.08505,1.54476,1.02317
6661,2.39863,0.696427,0.943505,0.982231
6662,0.342545,0.896129,1.00048,0.912946
6663,0.0414426,0.820368,0.688106,0.866476
6664,1.07618,2.49867,1.39286,1.03371
6665,0.947329,1.94453,1.17988,0.892856
6666,1.75834,1.96353,0.647944,1.05562
6667,1.69009,0.76418,0.611765,0.884071
6668,1.89571,2.06074,0.6336,0.939012
6669,1.45753,0.431626,0.707197,0.911564
6670,1.70083,0.0903294,0.873931,1.10801
6671,0.897874,0.996953,1.11,0.954507
6672,0.528884,0.587549,0.944999,0.914281
6673,0.118249,1.29714,1.04313,1.06033
6674,0.0993326,0.497874,1.23012,1.02702
6675,1.2623,0.454891,0.875718,0.965591
6676,0.505387,1.87881,0.84424,1.10301
6677,0.705982,0.432874,1.03396,1.09827
6678,0.856128,1.03803,1.19311,0.820479
6679,0.0255338,0.670432,0.74802,0.996415
6680,0.675782,0.821817,0.608306,1.13856
6681,0.215751,2.24028,0.818428,1.19497
6682,0.558341,0.356839,1.18637,0.970548
6683,0.310276,0.632231,0.612565,1.02405
6684,0.292188,0.646533,1.20551,1.15877
6685,0.103649,0.791541,0.981879,0.93285
6686,0.167666,2.74977,0.6469,1.11602
6687,0.324274,1.61304,1.04426,1.03699
6688,4.20523,0.04708,1.04133,1.08352
6689,0.287079,0.934153,1.55328,1.10444
6690,2.84239,0.571495,0.874518,0.976048
6691,1.31831,1.53027,1.22113,1.11509
6692,0.78644,1.6874,0.843785,1.09093
6693,4.50797,0.428606,0.44206,1.00306
6694,3.91638,1.84499,1.47686,0.95464
6695,0.082314,2.80071,0.799871,1.12517
6696,3.41406,1.58222,1.0571,1.08066
6697,1.72851,0.595596,0.676147,0.914494
6698,0.606256,0.685293,0.634089,0.846562
6699,0.483031,1.81398,1.37399,0.907916
6700,0.453163,0.0294353,0.869439,1.00237
6701,0.175342,0.488738,0.717312,0.92497
6702,0.576476,2.01899,0.885006,0.969353
6703,1.39661,0.158907,1.28483,1.18355
6704,0.10887,1.65308,1.22577,1.1231
6705,4.31774,0.982708,0.690163,0.880944
6706,0.201718,0.495203,1.07585,1.14566
6707,2.33754,1.9756,0.953023,0.900583
6708,1.29135,0.218687,0.989773,1.00448
6709,0.182903,1.59029,1.11874,0.855031
6710,0.641673,1.17986,1.30241,0.984564
6711,0.193967,0.436558,1.26829,1.01122
6712,0.126891,1.35885,0.689431,1.14192
6713,2.28032,0.309286,1.01754,1.17709
6714,0.393162,0.232741,0.574496,0.899731
6715,0.854344,0.0571866,1.49265,1.24431
6716,2.48256,1.30075,1.42044,1.11585
6717,0.0115367,0.911617,1.07913,1.07976
6718,1.71043,0.55487,0.695437,1.04897
6719,0.515448,1.23934,0.901158,1.04497
6720,0.545401,1.18375,0.991128,1.08094
6721,1.39878,0.499598,1.91569,1.02859
6722,0.205875,2.02177,0.647055,0.978254
6723,0.0124817,0.42225,1.3216,1.13621
6724,0.275868,2.23039,1.21505,1.02103
6725,0.584097,0.879133,1.13151,1.01402
6726,0.0655682,0.339825,0.682665,0.88979
6727,1.01407,0.306356,0.9817,0.933342
6728,0.618862,1.55603,1.13424,0.977236
6729,0.355026,0.207802,0.951319,0.94217
6730,0.575334,0.416674,1.12607,1.01615
6731,3.28732,0.783889,0.74976,0.96227
6732,0.0665327,1.53641,0.957262,0.934226
6733,1.94564,0.369202,1.49959,1.05073
6734,0.143861,1.0042,1.36036,1.1004
6735,3.44128,1.49889,1.21752,1.0561
6736,0.912284,0.644144,1.2692,1.03722
6737,2.02135,0.335802,0.72615,0.92057
6738,0.506156,1.22485,0.832673,1.01756
6739,1.54635,1.62002,0.932837,1.00501
6740,2.36271,1.04577,0.925278,1.19791
6741,0.849721,1.34981,1.04147,0.93597
6742,0.597164,1.11549,1.40485,1.00345
6743,0.425228,0.436653,0.678356,1.10667
6744,0.102495,0.499452,1.23268,1.07866
6745,1.25281,0.285169,0.824495,1.0558
6746,1.52578,1.71258,1.07259,0.871692
6747,1.99639,0.688984,0.755611,1.20544
6748,2.27901,0.249633,1.62775,0.906033
6749,1.28844,0.910615,0.868683,0.946145
6750,4.16419,2.99155,0.981216,1.22105
6751,2.01236,3.57012,1.42974,1.03748
6752,1.31144,1.04314,1.17256,1.1249
6753,0.150552,1.0008,1.07725,1.14157
6754,0.34929,0.1322,0.592052,1.0422
6755,0.151067,0.435879,2.38893,1.0192
6756,0.428084,0.436957,1.30398,1.13672
6757,0.68335,2.43131,1.2681,0.889094
6758,1.56108,1.22742,0.822529,0.855061
6759,0.472397,1.03969,0.598006,0.865866
6760,3.15835,0.532,1.13271,0.896548
6761,0.789371,0.535061,0.806324,0.972175
6762,0.914246,0.785618,0.566771,1.08844
6763,0.733979,0.210391,1.398,0.951959
6764,0.469251,0.182594,0.26118,1.01027
6765,1.3746,0.273848,0.582083,1.04243
6766,0.148103,1.22261,0.920921,1.11277
6767,2.15875,0.607357,0.906648,0.888758
6768,0.0756268,1.31474,0.976289,0.869744
6769,0.182718,0.471656,1.03997,1.03153
6770,1.54525,0.575908,0.819329,1.07276
6771,1.15583,0.441921,0.97773,0.892264
6772,0.919384,0.308508,1.57927,1.02844
6773,0.602268,1.04162,1.01487,0.926202
6774,0.459853,0.299794,1.00624,1.11479
6775,0.0754896,1.57357,1.16118,1.00792
6776,2.22756,0.770385,1.38873,1.04635
6777,1.39283,0.893847,0.44703,1.08303
6778,0.272486,0.91411,1.2001,1.10864
6779,0.290903,0.207529,1.62448,1.10821
6780,1.5053,0.914849,0.479807,0.908857
6781,0.829946,0.615243,0.84075,1.02436
6782,1.53192,0.714302,1.29351,1.04445
6783,0.784553,1.08889,0.933921,1.03647
6784,0.811844,1.48004,1.46611,0.919651
6785,2.82252,1.58498,1.26282,0.90974
6786,3.17884,2.34932,1.13087,1.03393
6787,3.07803,1.57707,1.10244,1.2127
6788,1.74503,1.64026,0.860883,0.813987
6789,0.173048,1.5363,0.765325,0.96928
6790,0.603734,0.477449,1.10425,0.941326
6791,0.16392,1.90222,0.991694,1.05645
6792,1.88208,0.25645,0.716372,1.0015
6793,0.684832,0.345112,0.580057,0.854862
6794,2.30666,0.847719,1.56654,1.06159
6795,1.30315,1.5852,0.865092,0.939699
6796,0.349526,1.85083,1.23811,1.07024
6797,1.69688,0.203901,0.833804,1.18451
6798,1.17983,2.09361,0.960959,0.9069
6799,2.89388,0.966086,0.775044,0.865731
6800,0.0576735,1.55652,1.3856,1.06998
6801,2.12533,0.554409,0.920926,1.06058
6802,0.88705,1.32102,1.43306,0.90281
6803,0.287807,0.328687,1.40779,1.06131
6804,0.73205,0.397168,1.28979,0.970323
6805,0.292992,0.453357,0.867618,1.09019
6806,0.144439,1.2389,1.3053,1.0649
6807,2.02024,0.243822,1.77914,0.999637
6808,1.90043,1.60229,1.19602,1.09409
6809,3.60109,1.49616,1.33936,0.94483
6810,0.521578,0.427763,1.3438,0.951693
6811,0.711168,1.12725,0.657761,1.06044
6812,1.71593,0.275496,2.23463,1.11271
6813,0.27882,1.63795,0.609946,0.921512
6814,1.63848,0.370912,1.10326,1.09233
6815,0.507154,0.410024,0.601982,0.793254
6816,2.30025,0.334284,0.673015,0.997752
6817,2.47675,1.05898,1.00032,0.972363
6818,0.421662,3.8397,1.03249,0.775057
6819,0.833112,0.784519,0.824909,0.857406
6820,0.0696871,1.47254,1.27669,0.912707
6821,1.52616,1.14791,1.00894,1.05023
6822,0.567008,0.697096,0.978539,1.00133
6823,1.65216,1.24441,1.11087,1.15541
6824,0.0276441,1.07575,0.896996,1.07754
6825,0.316737,0.703467,0.90666,1.09885
6826,1.11893,1.04003,1.67797,0.976422
6827,0.832881,0.410997,0.692315,0.966124
6828,0.885446,1.21858,1.21057,1.00437
6829,0.440265,1.14396,0.517534,1.04436
6830,0.36496,4.20313,0.764058,1.00838
6831,1.02643,1.31662,0.928559,1.10516
6832,0.869771,0.681987,0.72617,1.10856
6833,1.29484,2.14012,0.693741,0.992477
6834,0.078271,0.748833,0.576709,0.881248
6835,0.671251,0.176056,1.01406,0.996388
6836,3.90315,1.93146,0.845847,0.965156
6837,2.90859,0.42554,0.763804,0.9448
6838,0.622724,0.348689,0.808672,1.05116
6839,0.452732,1.41121,0.943673,1.02118
6840,0.489826,0.093961,1.08588,1.01671
6841,1.04864,0.410874,0.474047,1.11288
6842,0.0529027,0.622675,0.798004,0.899766
6843,2.79875,0.354438,0.766755,0.898248
6844,1.30282,0.193085,1.30433,0.977633
6845,0.222238,1.56209,1.08787,1.07403
6846,1.20541,1.59408,1.07143,0.931971
6847,3.1138,0.416844,1.23276,0.815478
6848,0.18028,0.387111,0.878965,0.863828
6849,1.43623,0.369657,0.934522,1.07734
6850,0.119877,0.956041,1.18542,1.10696
6851,0.777863,1.8659,1.34066,1.0195
6852,1.11149,0.664768,1.01694,1.03757
6853,1.96939,0.170084,1.69607,1.05547
6854,2.98483,2.50459,1.66415,0.93982
6855,0.565906,0.356683,1.05312,1.00213
6856,0.898969,0.567518,0.906713,0.925189
6857,0.085024,0.0968854,0.996801,0.966127
6858,0.212501,0.665501,0.567555,0.810147
